0x417a82,0x28e837c85a82
0x417175,0xd7c0b0858fc0
0x41859a,0xd43cf4be6380
0x418502,0xd43cf4be6580
0x41859a,0xd43cf4be7a00
0x41859a,0xd43cf4be7c40
0x4171d4,0x68526b918980
0x4184b8,0xd43cf4be8ba0
0x417100,0xa48eee90f80
0x417100,0xa48eee94f80
0x417100,0xa48eee99f80
0x4171f5,0x68526b918fc0
0x417120,0x68526b919100
0x417175,0xa48eeea47c0
0x418502,0xd43cf4bec1c0
0x417100,0xa48eeead780
0x418502,0xd43cf4bec640
0x417175,0xa48eeeadfc0
0x417100,0xa48eeeb0f80
0x417100,0xa48eeeb4f80
0x417100,0xa48eeeb9f80
0x4171f5,0x68526b919f80
0x41713e,0x68526b91a4c0
0x418502,0xd43cf4bee800
0x417175,0xa48eeec47c0
0x417100,0xa48eeecd780
0x417175,0xa48eeecdfc0
0x417100,0xa48eeed0f80
0x4184b8,0xd43cf4bf09a0
0x417175,0x843f25cc47c0
0x418502,0xd43cf4bf1e00
0x4171ed,0x843f25cce800
0x417100,0x843f25cd0f80
0x417100,0x843f25cd4f80
0x417100,0x843f25cd9f80
0x418502,0xd43cf4bf4f80
0x417175,0x843f25ce47c0
0x41713e,0x68526b91bd80
0x41715c,0x68526b91bf40
0x41859a,0xd43cf4bf6400
0x417100,0x843f25ced780
0x417175,0x843f25cedfc0
0x417100,0x843f25cf0f80
0x417100,0x843f25cf4f80
0x417198,0x68526b91c500
0x417100,0x843f25cf9f80
0x41859a,0xd43cf4bf9100
0x417100,0xc9dbc6034f80
0x417100,0xc9dbc6039f80
0x4184b8,0xd43cf4bfa4e0
0x4184b8,0xd43cf4bfbda0
0x4171ed,0x1787c7d0e800
0x4171f5,0x68526b91dc40
0x4171ed,0xb21568b0e800
0x417175,0xb21568b047c0
0x41859a,0xd43cf4bfed40
0x41717a,0x68526b91e500
0x41859a,0xd43cf4c00180
0x417100,0xb21568b14f80
0x417100,0xb21568b19f80
0x41717a,0x68526b91ebc0
0x417120,0x68526b91ed40
0x417175,0xb21568b247c0
0x4184b8,0x7590cc4d09a0
0x417100,0xb21568b2d780
0x417175,0xb21568b2dfc0
0x417100,0xb21568b30f80
0x417100,0xb21568b34f80
0x41859a,0xa1e4d55b8980
0x417100,0xb21568b39f80
0x4184b8,0xa1e4d55b8fe0
0x4184b8,0xa1e4d55b9fa0
0x417175,0xb21568b447c0
0x417120,0x68526b920180
0x417100,0xb21568b4d780
0x417175,0xb21568b4dfc0
0x417100,0xb21568b50f80
0x418502,0xa1e4d55bbf40
0x417100,0xb21568b54f80
0x417104,0x68526b9208c0
0x41715c,0x68526b920980
0x417100,0xb21568b59f80
0x417104,0x68526b920d40
0x4184b8,0xa1e4d55bdc60
0x417175,0xb21568b647c0
0x41713e,0x68526b9210c0
0x4171f5,0x68526b9211b0
0x417100,0xb21568b6d780
0x417175,0xb21568b6dfc0
0x417100,0xb21568b70f80
0x417100,0xb21568b74f80
0x418502,0xa1e4d55c0980
0x417100,0xb21568b79f80
0x4171b6,0x68526b921c40
0x417175,0xb21568b847c0
0x417100,0xb21568b8d780
0x417104,0x68526b9223c0
0x417175,0xb21568b8dfc0
0x41713e,0x68526b922740
0x417100,0xb21568b94f80
0x417100,0xb21568b99f80
0x418502,0xa1e4d55c5a80
0x417175,0xb21568ba47c0
0x418502,0xa1e4d55c6380
0x4184b8,0xa1e4d55c65a0
0x417198,0x68526b923100
0x417100,0xb21568bad780
0x417175,0xb21568badfc0
0x418502,0xa1e4d55c7a00
0x418502,0xa1e4d55c7c40
0x417100,0xb21568bb4f80
0x417100,0xb21568bb9f80
0x417175,0xb21568bc47c0
0x417104,0x68526b9247c0
0x417100,0xb21568bcd780
0x417175,0xb21568bcdfc0
0x417100,0xb21568bd4f80
0x4184b8,0xa1e4d55cc1e0
0x4184b8,0xa1e4d55cc660
0x417175,0xb21568bd8fc0
0x41859a,0xa1e4d55ccd80
0x417100,0xb21568bf0f80
0x41717a,0x68526b925100
0x410f2d,0x56ec70410980
0x4184b8,0xa1e4d55ce820
0x417104,0x68526b925300
0x417120,0x68526b925700
0x417175,0xb21568bf8fc0
0x41715c,0x68526b925a80
0x41859a,0xa1e4d55d1340
0x417175,0xb21568c047c0
0x41859a,0xa1e4d55d1c40
0x4184b8,0xa1e4d55d1e20
0x417175,0x1964e7078fc0
0x41715c,0x68526b926380
0x4171f5,0x68526b926580
0x41859a,0xa1e4d55d4700
0x4184b8,0xa1e4d55d4fa0
0x41859a,0xa1e4d55d5240
0x418502,0xa1e4d55d6400
0x417120,0x68526b927200
0x417104,0x68526b927280
0x417175,0x1964e7098fc0
0x41715c,0x68526b927a00
0x418502,0xa1e4d55d9100
0x41715c,0x68526b927c40
0x41713e,0x68526b927cc0
0x417100,0xf69b7e299f80
0x417100,0xdb6314b8d780
0x41859a,0xa1e4d55dc500
0x417175,0xdb6314b8dfc0
0x417175,0x29f083c047c0
0x41717a,0x68526b928b80
0x417175,0x8c389c8c47c0
0x418502,0xa1e4d55ded40
0x417100,0x8c389c8cd780
0x417175,0x8c389c8cdfc0
0x418502,0xa1e4d55e0180
0x417104,0x68526b9298c0
0x417100,0x8c389c8d4f80
0x41859a,0xa1e4d55e1180
0x417175,0x8c389c8d8fc0
0x4184b8,0xa1e4d55e1c60
0x417175,0x8c389c8e47c0
0x41859a,0xa1e4d55e3100
0x417100,0x8c389c8ed780
0x417175,0x8c389c8edfc0
0x417100,0x8c389c8f4f80
0x417175,0x8c389c8f8fc0
0x418502,0xa1e4d55e5700
0x417175,0x8c389c9047c0
0x4171f5,0x68526b92b3b0
0x418502,0xa1e4d55e7200
0x4171b6,0x68526b92b540
0x417100,0x8c389c90d780
0x417175,0x8c389c90dfc0
0x417100,0x8c389c914f80
0x417175,0x8c389c918fc0
0x417198,0x68526b92bc80
0x410f2d,0x56ec70410f80
0x417175,0x8c389c9247c0
0x417100,0x8c389c92d780
0x4171f5,0x68526b92c1c0
0x417175,0x8c389c92dfc0
0x417100,0x8c389c930f80
0x41859a,0xa1e4d55eb380
0x4184b8,0xa1e4d55eb560
0x4171f5,0x68526b92c640
0x41859a,0xa1e4d55ebc80
0x4171ed,0x8c389c92e800
0x417100,0x8c389c934f80
0x417175,0x8c389c938fc0
0x41859a,0xa1e4d55ed780
0x4171d4,0x68526b92cd80
0x417175,0x8c389c9447c0
0x417100,0x8c389c94d780
0x417175,0x8c389c94dfc0
0x417198,0x68526b92d780
0x418502,0xa1e4d55f0f80
0x417175,0x8c389c958fc0
0x41713e,0x68526b92dfc0
0x4184b8,0xa1e4d55f25e0
0x4184b8,0xa1e4d55f2ee0
0x417100,0x8c389c96d780
0x417175,0x8c389c96dfc0
0x4171f5,0x68526b92e800
0x41859a,0xa1e4d55f5100
0x417175,0x8c389c978fc0
0x418502,0xa1e4d55f6740
0x41859a,0xa1e4d55f6c00
0x417100,0x8c389c98d780
0x417175,0x8c389c98dfc0
0x418502,0xa1e4d55f8fc0
0x417175,0x8c389c998fc0
0x418502,0xa1e4d55f9f80
0x41859a,0xa1e4d55fbf40
0x41717a,0x68526b930980
0x417184,0x8c389c9b8fc8
0x418502,0xa1e4d55fdc40
0x417120,0x68526b930f80
0x4184b8,0xa1e4d55fe520
0x4184b8,0xa1e4d55febe0
0x4171d4,0x68526b931340
0x41713e,0x68526b931380
0x4171ed,0x3a216154e800
0x4171f5,0x68526b931e00
0x417100,0x3a2161550f80
0x41859a,0xa1e4d5600980
0x4171d4,0x68526b931c40
0x417100,0x3a2161559f80
0x4171b6,0x68526b9325c0
0x4171ed,0x3a216156e800
0x417100,0x3a2161570f80
0x4184b8,0xa1e4d5605120
0x417100,0x3a2161579f80
0x410f2d,0x56ec704125c0
0x41859a,0xa1e4d5605a80
0x41713e,0x68526b932e80
0x4171b6,0x68526b932ec0
0x41859a,0xa1e4d5606380
0x418502,0xa1e4d5606580
0x417104,0x68526b9331c0
0x4171ed,0x3a216158e800
0x417175,0x3a21615847c0
0x41713e,0x68526b933540
0x41859a,0xa1e4d5607a00
0x41859a,0xa1e4d5607c40
0x4184b8,0xa1e4d5608ba0
0x417100,0x3a2161599f80
0x417104,0x68526b933d00
0x4171ed,0x3a21615ae800
0x4171d4,0x68526b934700
0x418502,0xa1e4d560c1c0
0x417100,0x3a21615b0f80
0x418502,0xa1e4d560c640
0x417100,0x3a21615b9f80
0x4171f5,0x68526b934f80
0x4171f5,0x68526b935130
0x418502,0xa1e4d560e800
0x417175,0xf183adf047c0
0x4171d4,0x68526b935240
0x417100,0xf183adf0d780
0x417175,0xf183adf0dfc0
0x4184b8,0xa1e4d56109a0
0x417100,0xf183adf14f80
0x417175,0xf183adf18fc0
0x418502,0xa1e4d5611e00
0x417175,0xf183adf247c0
0x41715c,0x68526b936400
0x417100,0xf183adf2d780
0x417175,0xf183adf2dfc0
0x417120,0x68526b936740
0x418502,0xa1e4d5614f80
0x4171f5,0x68526b936c30
0x417175,0xf183adf38fc0
0x41859a,0xa1e4d5616400
0x417175,0xfe7c08f98fc0
0x41859a,0xa1e4d5619100
0x4184b8,0xa1e4d561a4e0
0x417175,0xfe7c08fb8fc0
0x4184b8,0xa1e4d561bda0
0x417104,0x68526b938980
0x4171ed,0xfe7c08fce800
0x417120,0x68526b938fc0
0x41715c,0x68526b939100
0x417175,0xfe7c08fd8fc0
0x41859a,0xa1e4d561ed40
0x41859a,0xa1e4d5620180
0x4184b8,0xa1e4d56210e0
0x4171ed,0xfe7c08fee800
0x418502,0xa1e4d5621c40
0x41717a,0x68526b93a4c0
0x417120,0x68526b939f80
0x4184b8,0xa1e4d5622760
0x4171ed,0xfe7c0900e800
0x417100,0xfe7c09010f80
0x41859a,0xa1e4d5625700
0x417100,0xfe7c09019f80
0x41859a,0xa1e4d5627200
0x4184b8,0xa1e4d5627ce0
0x4171ed,0xfe7c0902e800
0x417100,0xfe7c09030f80
0x41717a,0x68526b93bd80
0x417198,0x68526b93bf40
0x417100,0xfe7c09039f80
0x418502,0xa1e4d562b540
0x4171d4,0x68526b93c500
0x4171ed,0xfe7c0904e800
0x410f2d,0x56ec70412e80
0x417100,0xfe7c09050f80
0x4184b8,0xa1e4d562dfe0
0x410f2d,0x56ec70412ec0
0x417100,0xfe7c09059f80
0x4171ed,0xfe7c0906e800
0x41859a,0xa1e4d5630f80
0x4184b8,0xa1e4d56313a0
0x417100,0xfe7c09070f80
0x417120,0x68526b93dc40
0x418502,0xa1e4d56325c0
0x417100,0xfe7c09079f80
0x418502,0xa1e4d5632ec0
0x4184b8,0xa1e4d5632ea0
0x4184b8,0xa1e4d5633560
0x4171b6,0x68526b93e500
0x4171ed,0xfe7c0908e800
0x4171b6,0x68526b93ebc0
0x41715c,0x68526b93ed40
0x417175,0x87e17d8d8fc0
0x41859a,0xa1e4d5636740
0x417100,0xdb25fcdad780
0x417175,0xdb25fcdadfc0
0x4184b8,0xe7f8bf736420
0x417100,0x52d237854f80
0x41715c,0x68526b940180
0x4184b8,0xe7f8bf739120
0x410f2d,0x56ec704131c0
0x41713e,0x68526b9408c0
0x417198,0x68526b940980
0x417175,0x83287a58fc0
0x41859a,0xbc937f7d1340
0x41713e,0x68526b940d40
0x41859a,0xbc937f7d1c40
0x4184b8,0xbc937f7d1e20
0x41717a,0x68526b9410c0
0x4171d4,0x68526b941180
0x417175,0x77690e2e47c0
0x41859a,0xbc937f7d4700
0x4171ed,0x77690e2ee800
0x4184b8,0xbc937f7d4fa0
0x4171f5,0x68526b941c40
0x41859a,0xbc937f7d5240
0x417100,0x77690e2f0f80
0x418502,0xbc937f7d6400
0x417100,0x77690e2f9f80
0x41713e,0x68526b9423c0
0x41717a,0x68526b942740
0x4171ed,0x77690e30e800
0x418502,0xbc937f7d9100
0x417104,0x68526b943120
0x417100,0x77690e310f80
0x417100,0x77690e319f80
0x41859a,0xbc937f7dc500
0x4171ed,0x77690e32e800
0x417100,0x77690e330f80
0x417100,0x77690e339f80
0x41713e,0x68526b9447c0
0x418502,0xbc937f7ded40
0x410f2d,0x56ec70413540
0x418502,0xbc937f7e0180
0x4171ed,0x77690e34e800
0x41859a,0xbc937f7e1180
0x417100,0x77690e350f80
0x41713e,0x68526b945300
0x4184b8,0xbc937f7e1c60
0x417100,0xabb2a3d30f80
0x4171b6,0x68526b945100
0x41859a,0xbc937f7e3100
0x417100,0xabb2a3d39f80
0x41715c,0x68526b945700
0x417198,0x68526b945a80
0x418502,0xbc937f7e5700
0x4171ed,0xabb2a3d4e800
0x417100,0xabb2a3d50f80
0x4171f5,0x68526b9463b0
0x418502,0xbc937f7e7200
0x417100,0xabb2a3d59f80
0x417120,0x68526b946580
0x4171ed,0xabb2a3d6e800
0x417100,0x6f188cd39f80
0x41715c,0x68526b947200
0x41713e,0x68526b947280
0x41859a,0xbc937f7eb380
0x4184b8,0xbc937f7eb560
0x41859a,0xbc937f7ebc80
0x417100,0x825d24939f80
0x4171f5,0x68526b947a30
0x417100,0xa998923f9f80
0x417198,0x68526b947c40
0x41717a,0x68526b947cc0
0x41859a,0xbc937f7ed780
0x4171ed,0x61ab5a20e800
0x4171b6,0x68526b948b80
0x418502,0xbc937f7f0f80
0x417175,0x61ab5a218fc0
0x4184b8,0xdd47199e5120
0x417100,0x61ab5a22d780
0x41859a,0xdd47199e5a80
0x417175,0x61ab5a22dfc0
0x41859a,0xdd47199e6380
0x418502,0xdd47199e6580
0x41713e,0x68526b9498c0
0x417175,0x61ab5a238fc0
0x41859a,0xdd47199e7a00
0x41859a,0xdd47199e7c40
0x4184b8,0xdd47199e8ba0
0x41859a,0xa828273bc500
0x417100,0x61ab5a24d780
0x417175,0x61ab5a24dfc0
0x417175,0x61ab5a258fc0
0x418502,0xa828273bed40
0x4171d4,0x68526b94b380
0x418502,0xa828273c0180
0x4171f5,0x68526b94b540
0x41859a,0xa828273c1180
0x4184b8,0xa828273c1c60
0x417175,0x61ab5a278fc0
0x4171d4,0x68526b94bc80
0x41859a,0xa828273c3100
0x417120,0x68526b94c1c0
0x4171ed,0x61ab5a28e800
0x417120,0x68526b94c640
0x41859a,0x3d0df4d5e500
0x417175,0x61ab5a298fc0
0x41859a,0x3d0df4d5ebc0
0x417104,0x68526b94cd80
0x410f2d,0x56ec70413d00
0x418502,0x3d0df4d608c0
0x418502,0x3d0df4d60d40
0x4171ed,0x61ab5a2ae800
0x4171d4,0x68526b94d780
0x41717a,0x68526b94dfc0
0x4184b8,0xf02a8ece5120
0x41859a,0xf02a8ece5a80
0x41859a,0xf02a8ece6380
0x418502,0xf02a8ece6580
0x4171ed,0x61ab5a2ce800
0x41859a,0xf02a8ece7a00
0x41859a,0xf02a8ece7c40
0x417120,0x68526b94e800
0x4184b8,0xf02a8ece8ba0
0x417175,0x61ab5a2f8fc0
0x4171ed,0x61ab5a2ee800
0x418502,0xf02a8ecec1c0
0x418502,0xf02a8ecec640
0x417100,0x61ab5a2f4f80
0x417100,0x61ab5a2f9f80
0x418502,0xf02a8ecee800
0x4171ed,0x61ab5a30e800
0x417100,0x61ab5a310f80
0x4171b6,0x68526b950980
0x4184b8,0xf02a8ecf09a0
0x418502,0xf02a8ecf1e00
0x41715c,0x68526b950f80
0x417104,0x68526b951340
0x41717a,0x68526b951380
0x4171ed,0x61ab5a32e800
0x417100,0x61ab5a330f80
0x410f2d,0x56ec70415100
0x417100,0x61ab5a339f80
0x418502,0xf02a8ecf4f80
0x417104,0x68526b951c40
0x417120,0x68526b951e00
0x41859a,0xf02a8ecf6400
0x4171ed,0x61ab5a34e800
0x417100,0x61ab5a350f80
0x4171f5,0x68526b9525c0
0x417100,0x61ab5a359f80
0x41859a,0xf02a8ecf9100
0x4171f5,0x68526b952ec0
0x41717a,0x68526b952e80
0x410f2d,0x56ec70415240
0x4184b8,0xf02a8ecfa4e0
0x41713e,0x68526b9531c0
0x4171ed,0x61ab5a36e800
0x417100,0x61ab5a370f80
0x41717a,0x68526b953540
0x4184b8,0xf02a8ecfbda0
0x417100,0x61ab5a379f80
0x41713e,0x68526b953d00
0x41859a,0xf02a8ecfed40
0x4171ed,0x61ab5a38e800
0x417100,0x61ab5a390f80
0x417104,0x68526b954700
0x41859a,0xf02a8ed00180
0x417100,0x61ab5a399f80
0x4184b8,0xf02a8ed010e0
0x418502,0xf02a8ed01c40
0x417120,0x68526b954f80
0x4171d4,0x68526b955100
0x4184b8,0xf02a8ed02760
0x4171ed,0x61ab5a3ae800
0x417104,0x68526b955240
0x417100,0x61ab5a3b0f80
0x417100,0x61ab5a3b9f80
0x4184b8,0xeb66cf65bda0
0x4171f5,0x68526b956430
0x417175,0x61ab5a3d8fc0
0x41859a,0xeb66cf65ed40
0x417104,0x68526b956c20
0x41715c,0x68526b956740
0x417100,0x61ab5a3d9f80
0x41859a,0xeb66cf660180
0x4184b8,0xeb66cf6610e0
0x4171ed,0x61ab5a3ee800
0x418502,0xeb66cf661c40
0x417100,0x61ab5a3f0f80
0x4184b8,0xeb66cf662760
0x417100,0x61ab5a3f9f80
0x417100,0xef1a5aed780
0x417175,0xef1a5aedfc0
0x417100,0xef1a5af4f80
0x417175,0xef1a5af8fc0
0x41859a,0xeb66cf665700
0x417175,0xef1a5b047c0
0x41859a,0xeb66cf667200
0x41713e,0x68526b958980
0x4184b8,0xeb66cf667ce0
0x417100,0xef1a5b0d780
0x417175,0xef1a5b0dfc0
0x417100,0xef1a5b14f80
0x41715c,0x68526b958fc0
0x417198,0x68526b959100
0x417175,0xef1a5b18fc0
0x417175,0xef1a5b247c0
0x418502,0xeb66cf66b540
0x417100,0xef1a5b2d780
0x417175,0xef1a5b2dfc0
0x417100,0xef1a5b34f80
0x4171b6,0x68526b95a4c0
0x41715c,0x68526b959f80
0x417175,0xef1a5b38fc0
0x4184b8,0xeb66cf66dfe0
0x417175,0xef1a5b447c0
0x417100,0xef1a5b4d780
0x417175,0xef1a5b4dfc0
0x417100,0xef1a5b54f80
0x41859a,0xeb66cf670f80
0x4184b8,0xeb66cf6713a0
0x417175,0xef1a5b58fc0
0x418502,0xeb66cf6725c0
0x417175,0xef1a5b647c0
0x4184b8,0xeb66cf672ea0
0x418502,0xeb66cf672ec0
0x4184b8,0xeb66cf673560
0x417100,0xef1a5b6d780
0x417175,0xef1a5b6dfc0
0x4171b6,0x68526b95bd80
0x417100,0xef1a5b74f80
0x4171d4,0x68526b95bf40
0x417175,0xef1a5b78fc0
0x41859a,0xeb66cf676740
0x417175,0xef1a5b847c0
0x417104,0x68526b95c500
0x417100,0xef1a5b8d780
0x417175,0xef1a5b8dfc0
0x41859a,0xeb66cf678fc0
0x417175,0xef1a5b98fc0
0x417175,0xef1a5ba47c0
0x41859a,0xeb66cf679f80
0x417100,0xef1a5bad780
0x417175,0xef1a5badfc0
0x417100,0xef1a5bb0f80
0x4171ed,0xef1a5bae800
0x41715c,0x68526b95dc40
0x417175,0xef1a5bb8fc0
0x418502,0xdac3119bc500
0x4171f5,0x68526b95e500
0x4171f5,0x68526b95ebc0
0x417198,0x68526b95ed40
0x417175,0xef1a5bd8fc0
0x4184b8,0xdac3119bed60
0x4184b8,0xdac3119c01a0
0x41859a,0xdac3119c08c0
0x41859a,0xdac3119c0d40
0x418502,0xdac3119c1180
0x417100,0x6b47b1fb9f80
0x41859a,0xdac3119c23c0
0x418502,0xdac3119c3100
0x417175,0x6b47b1fc47c0
0x417198,0x68526b960180
0x417100,0x6b47b1fcd780
0x417175,0x6b47b1fcdfc0
0x41859a,0xdac3119c47c0
0x417100,0x6b47b1fd0f80
0x417100,0x6b47b1fd4f80
0x41859a,0xdac3119c5300
0x41717a,0x68526b9608c0
0x4171d4,0x68526b960980
0x4184b8,0xdac3119c5720
0x417100,0x6b47b1fd9f80
0x41717a,0x68526b960d40
0x417175,0x6b47b1fe47c0
0x41859a,0xdac3119c7280
0x4184b8,0xdac3119c7220
0x4171b6,0x68526b9610c0
0x417104,0x68526b961180
0x417100,0x6b47b1fed780
0x417175,0x6b47b1fedfc0
0x417100,0x6b47b1ff4f80
0x41859a,0xdac3119c98c0
0x417120,0x68526b961c40
0x417100,0xe7aabc3ad780
0x417175,0xe7aabc3adfc0
0x418502,0xdac3119cb380
0x418502,0xdac3119cbc80
0x417100,0xe7aabc3b4f80
0x41717a,0x68526b9623c0
0x417175,0xe7aabc3b8fc0
0x4171b6,0x68526b962740
0x418502,0xdac3119cd780
0x417175,0xe7aabc3c47c0
0x417104,0x68526b963100
0x417100,0xe7aabc3cd780
0x417175,0xe7aabc3cdfc0
0x417100,0xe7aabc3d4f80
0x417175,0xe7aabc3d8fc0
0x4184b8,0xdac3119d0fa0
0x417175,0xe7aabc3e47c0
0x4171ed,0x3a882fc2e800
0x41859a,0xdac3119d31c0
0x417100,0x9e543e0d4f80
0x41859a,0xdac3119d3d00
0x417100,0x34f667694f80
0x417175,0x34f667698fc0
0x41717a,0x68526b9647c0
0x418502,0xdac3119d5100
0x417100,0x34f667690f80
0x4184b8,0xdac3119d6760
0x418502,0xdac3119d6c00
0x4171f5,0x68526b965100
0x41717a,0x68526b965300
0x4171ed,0x34f6676ae800
0x41859a,0xdac3119d8980
0x417198,0x68526b965700
0x4184b8,0xdac3119d8fe0
0x4171d4,0x68526b965a80
0x4184b8,0xdac3119d9fa0
0x417104,0x68526b9663a0
0x418502,0xdac3119dbf40
0x4171ed,0x34f6676ce800
0x41715c,0x68526b966580
0x417100,0x34f6676d0f80
0x4184b8,0xdac3119ddc60
0x410f2d,0x56ec70416400
0x417198,0x68526b967200
0x41717a,0x68526b967280
0x417205,0x34f6676ee808
0x417104,0x68526b967a20
0x417100,0x34f6676f0f80
0x418502,0xdac3119e0980
0x4171d4,0x68526b967c40
0x4171b6,0x68526b967cc0
0x4171ed,0x34f66770e800
0x417100,0x34f667710f80
0x417100,0x34f667719f80
0x418502,0xdac3119e5a80
0x4171f5,0x68526b968b80
0x418502,0xdac3119e6380
0x4184b8,0xdac3119e65a0
0x418502,0xdac3119e7a00
0x418502,0xdac3119e7c40
0x4171ed,0x34f66772e800
0x41711b,0x34f667730f90
0x41717a,0x68526b9698c0
0x417100,0x34f667739f80
0x4171ed,0x34f66774e800
0x4184b8,0xdac3119ec1e0
0x417100,0x34f667750f80
0x4184b8,0xdac3119ec660
0x41859a,0xdac3119ecd80
0x410f2d,0x56ec70416740
0x417100,0x34f667759f80
0x4184b8,0xdac3119ee820
0x417104,0x68526b96b380
0x417120,0x68526b96b540
0x41859a,0xdac3119f1340
0x417100,0x34f667774f80
0x417100,0x34f667779f80
0x41859a,0xdac3119f1c40
0x4184b8,0xdac3119f1e20
0x417104,0x68526b96bc80
0x417100,0xd0600f44d780
0x417175,0xd0600f44dfc0
0x41715c,0x68526b96c1c0
0x41859a,0xdac3119f4700
0x41715c,0x68526b96c640
0x4184b8,0xdac3119f4fa0
0x417175,0xd0600f458fc0
0x41859a,0xdac3119f5240
0x418502,0xdac3119f6400
0x41713e,0x68526b96cd80
0x417175,0xd0600f478fc0
0x418502,0xdac3119f9100
0x417104,0x68526b96d780
0x4171b6,0x68526b96dfc0
0x417100,0x8bb8264cd780
0x417175,0x8bb8264cdfc0
0x41859a,0xc56e77e7e500
0x41859a,0xc56e77e7ebc0
0x417100,0x8bb8264d4f80
0x41715c,0x68526b96e800
0x417175,0x8bb8264d8fc0
0x418502,0xc56e77e808c0
0x417175,0x8bb8264e47c0
0x418502,0xc56e77e80d40
0x4184b8,0xc56e77e811a0
0x4171ed,0xb35039dae800
0x418502,0xc56e77e823c0
0x4184b8,0xc56e77e83120
0x4171ed,0x625b1a96e800
0x418502,0xc56e77e847c0
0x417100,0x625b1a970f80
0x410f2d,0x56ec70416c00
0x41859a,0xc56e77e85100
0x418502,0xc56e77e85300
0x418502,0xc56e77e87280
0x4171f5,0x68526b970980
0x4171ed,0x625b1a98e800
0x417100,0x625b1a990f80
0x41859a,0xc56e77e88b80
0x417198,0x68526b970f80
0x417100,0x625b1a999f80
0x418502,0xc56e77e898c0
0x41713e,0x68526b971340
0x4171b6,0x68526b971380
0x4184b8,0xc56e77e8b3a0
0x4171ed,0x625b1a9ae800
0x4184b8,0xc56e77e8bca0
0x417100,0x625b1a9b0f80
0x41713e,0x68526b971c40
0x41715c,0x68526b971e00
0x417100,0x625b1a9b9f80
0x4184b8,0xc56e77e8d7a0
0x41859a,0x92c2f6d75100
0x4171ed,0x625b1a9ce800
0x417120,0x68526b9725c0
0x417100,0x625b1a9d0f80
0x4171b6,0x68526b972e80
0x418502,0x92c2f6d76740
0x41859a,0x92c2f6d76c00
0x417100,0x625b1a9cd780
0x417175,0x625b1a9cdfc0
0x417100,0x625b1a9d4f80
0x417120,0x68526b972ec0
0x417100,0x625b1a9d9f80
0x41717a,0x68526b9731c0
0x418502,0x92c2f6d78fc0
0x417175,0x625b1a9e47c0
0x4171b6,0x68526b973540
0x418502,0x92c2f6d79f80
0x4171ed,0x625b1a9ee800
0x417100,0x625b1a9f0f80
0x41717a,0x68526b973d00
0x417100,0x625b1a9f4f80
0x41859a,0x92c2f6d7bf40
0x417100,0x625b1a9f9f80
0x417175,0x625b1aa047c0
0x418502,0x92c2f6d7dc40
0x41713e,0x68526b974700
0x4184b8,0x92c2f6d7e520
0x4171ed,0x625b1aa0e800
0x4184b8,0x92c2f6d7ebe0
0x417100,0x625b1aa10f80
0x417100,0x625b1aa14f80
0x417100,0x625b1aa19f80
0x41715c,0x68526b974f80
0x417104,0x68526b975100
0x41859a,0x92c2f6d80980
0x41713e,0x68526b975240
0x417175,0x625b1aa247c0
0x417100,0x625b1aa2d780
0x417175,0x625b1aa2dfc0
0x417100,0x625b1aa30f80
0x417100,0x625b1aa34f80
0x417100,0x625b1aa39f80
0x4184b8,0x92c2f6d85120
0x4171d4,0x68526b976400
0x417175,0x625b1aa447c0
0x41859a,0x92c2f6d85a80
0x417198,0x68526b976740
0x41859a,0x92c2f6d86380
0x418502,0x92c2f6d86580
0x417100,0x625b1aa4d780
0x417175,0x625b1aa4dfc0
0x417100,0x625b1aa50f80
0x417104,0x68526b976c00
0x417100,0x625b1aa54f80
0x41859a,0x92c2f6d87a00
0x41859a,0x92c2f6d87c40
0x417100,0x625b1aa59f80
0x4184b8,0x92c2f6d88ba0
0x417175,0x625b1aa647c0
0x417100,0x625b1aa6d780
0x417175,0x625b1aa6dfc0
0x417100,0x625b1aa70f80
0x417100,0x625b1aa74f80
0x417100,0x625b1aa79f80
0x418502,0x92c2f6d8c1c0
0x418502,0x92c2f6d8c640
0x417175,0x625b1aa847c0
0x417100,0x625b1aa8d780
0x417175,0x625b1aa8dfc0
0x41717a,0x68526b978980
0x418502,0x92c2f6d8e800
0x417100,0x625b1aa90f80
0x41711b,0x625b1aa94f90
0x417100,0x625b1aa99f80
0x417198,0x68526b978fc0
0x4171d4,0x68526b979100
0x4184b8,0x92c2f6d909a0
0x4171ed,0x625b1aaae800
0x418502,0x92c2f6d91e00
0x417100,0x625b1aab4f80
0x417175,0x625b1aab8fc0
0x417100,0x625b1aab9f80
0x4171f5,0x68526b97a4c0
0x417198,0x68526b979f80
0x417175,0x625b1aac47c0
0x418502,0x92c2f6d94f80
0x417100,0x625b1aacd780
0x41859a,0x92c2f6d96400
0x417175,0x625b1aacdfc0
0x417100,0x625b1aad4f80
0x417100,0x625b1aad9f80
0x417175,0x625b1aae47c0
0x41859a,0x92c2f6d99100
0x417100,0x625b1aaed780
0x417175,0x625b1aaedfc0
0x4184b8,0x92c2f6d9a4e0
0x417100,0x625b1aaf4f80
0x4171f5,0x68526b97bd80
0x41711b,0x625b1aaf9f90
0x4184b8,0x92c2f6d9bda0
0x417104,0x68526b97bf40
0x417175,0x625b1ab047c0
0x41713e,0x68526b97c500
0x417100,0x625b1ab0d780
0x417175,0x625b1ab0dfc0
0x41859a,0x92c2f6d9ed40
